order_id,customer_id,order_date,order_status,total_amount,subtotal,tax_amount,shipping_amount,discount_amount,payment_method,shipping_address_state,is_subscription_order,subscription_frequency,customer_type,acquisition_channel,created_at,updated_at
SS_0634_2024,CUST_SS_634,2024-03-05 01:17:38,fulfilled,87.45,80.97,6.48,0.00,0.00,paypal,OH,false,,new,amazon_ads,2024-03-05 01:17:38,2024-03-05 08:21:18
SS_0635_2024,CUST_SS_635,2024-03-12 23:33:28,fulfilled,56.14,51.98,4.16,0.00,0.00,paypal,TX,false,,new,word_of_mouth,2024-03-12 23:33:28,2024-03-13 20:14:01
SS_0636_2024,CUST_SS_636,2024-03-26 17:49:15,fulfilled,55.40,42.05,3.36,9.99,9.93,paypal,FL,false,,new,direct,2024-03-26 17:49:15,2024-03-27 01:48:07
SS_0637_2024,CUST_SS_637,2024-03-28 11:49:15,fulfilled,41.02,37.98,3.04,0.00,5.00,google_pay,NC,false,,new,youtube_ads,2024-03-28 11:49:15,2024-03-29 05:54:54
SS_0638_2024,CUST_SS_638,2024-03-26 10:00:41,fulfilled,40.44,37.44,3.00,0.00,2.55,google_pay,NC,false,,new,google_search,2024-03-26 10:00:41,2024-03-26 13:49:38
SS_0639_2024,CUST_SS_639,2024-03-09 11:39:41,fulfilled,37.79,34.99,2.80,0.00,0.00,apple_pay,AZ,false,,new,tiktok_ads,2024-03-09 11:39:41,2024-03-09 16:51:01
SS_0640_2024,CUST_SS_640,2024-03-14 17:38:37,fulfilled,47.78,34.99,2.80,9.99,0.00,credit_card,MN,false,,new,google_search,2024-03-14 17:38:37,2024-03-15 04:22:01
SS_0641_2024,CUST_SS_641,2024-03-17 03:14:49,fulfilled,40.69,28.43,2.27,9.99,6.56,apple_pay,OH,false,,new,direct,2024-03-17 03:14:49,2024-03-17 09:01:25
SS_0642_2024,CUST_SS_642,2024-03-27 07:24:35,fulfilled,97.45,90.23,7.22,0.00,4.74,google_pay,UT,false,,new,tiktok_ads,2024-03-27 07:24:35,2024-03-27 22:48:15
SS_0643_2024,CUST_SS_643,2024-03-20 01:42:49,fulfilled,59.96,46.27,3.70,9.99,5.71,credit_card,OH,false,,new,facebook_ads,2024-03-20 01:42:49,2024-03-20 23:53:28
SS_0644_2024,CUST_SS_644,2024-03-10 01:21:31,fulfilled,18.35,16.99,1.36,0.00,0.00,credit_card,OR,false,,new,tiktok_ads,2024-03-10 01:21:31,2024-03-10 10:12:59
SS_0645_2024,CUST_SS_645,2024-03-03 06:50:57,fulfilled,86.39,79.99,6.40,0.00,0.00,apple_pay,WI,false,,new,direct,2024-03-03 06:50:57,2024-03-03 18:37:44
SS_0646_2024,CUST_SS_646,2024-03-06 09:14:34,fulfilled,109.54,101.43,8.11,0.00,6.55,credit_card,AZ,false,,new,google_search,2024-03-06 09:14:34,2024-03-07 01:27:36
SS_0647_2024,CUST_SS_647,2024-03-05 23:29:18,fulfilled,18.35,16.99,1.36,0.00,0.00,apple_pay,TX,false,,new,direct,2024-03-05 23:29:18,2024-03-06 03:08:47
SS_0648_2024,CUST_SS_648,2024-03-19 14:01:39,fulfilled,59.94,46.25,3.70,9.99,13.73,paypal,OH,false,,new,word_of_mouth,2024-03-19 14:01:39,2024-03-19 16:26:18
SS_0649_2024,CUST_SS_649,2024-03-30 08:08:16,fulfilled,102.05,94.49,7.56,0.00,25.49,credit_card,CA,false,,new,instagram_ads,2024-03-30 08:08:16,2024-03-30 15:48:33
SS_0650_2024,CUST_SS_650,2024-03-02 12:29:34,fulfilled,24.83,22.99,1.84,0.00,0.00,credit_card,WI,false,,new,amazon_ads,2024-03-02 12:29:34,2024-03-03 06:12:09
SS_0651_2024,CUST_SS_651,2024-03-04 04:18:55,fulfilled,52.64,48.74,3.90,0.00,4.24,google_pay,NV,false,,new,amazon_ads,2024-03-04 04:18:55,2024-03-04 13:47:45
SS_0652_2024,CUST_SS_652,2024-03-18 16:32:14,shipped,80.98,74.98,6.00,0.00,0.00,google_pay,OR,false,,new,podcast_sponsor,2024-03-18 16:32:14,2024-03-18 16:41:56
SS_0653_2024,CUST_SS_653,2024-03-11 08:47:09,fulfilled,79.93,74.01,5.92,0.00,2.96,google_pay,NY,false,,new,word_of_mouth,2024-03-11 08:47:09,2024-03-12 03:16:04
SS_0654_2024,CUST_SS_654,2024-03-10 12:31:10,fulfilled,37.79,34.99,2.80,0.00,0.00,credit_card,IL,false,,new,podcast_sponsor,2024-03-10 12:31:10,2024-03-11 03:07:23
SS_0655_2024,CUST_SS_655,2024-03-21 22:35:12,fulfilled,62.86,48.95,3.92,9.99,2.03,google_pay,WA,false,,new,facebook_ads,2024-03-21 22:35:12,2024-03-22 05:09:30
SS_0656_2024,CUST_SS_656,2024-03-17 00:00:37,fulfilled,100.63,93.18,7.45,0.00,9.80,apple_pay,NV,false,,new,word_of_mouth,2024-03-17 00:00:37,2024-03-17 14:24:51
SS_0657_2024,CUST_SS_657,2024-03-21 03:39:58,fulfilled,17.84,16.52,1.32,0.00,3.47,google_pay,NV,false,,new,google_search,2024-03-21 03:39:58,2024-03-21 22:55:36
SS_0658_2024,CUST_SS_658,2024-03-22 11:25:54,fulfilled,62.21,48.35,3.87,9.99,4.63,apple_pay,KS,false,,new,email,2024-03-22 11:25:54,2024-03-23 08:29:55
SS_0659_2024,CUST_SS_659,2024-03-19 01:39:21,fulfilled,98.04,90.78,7.26,0.00,7.19,google_pay,TX,false,,new,amazon_ads,2024-03-19 01:39:21,2024-03-19 17:42:49
SS_0660_2024,CUST_SS_660,2024-03-03 00:28:09,fulfilled,38.66,26.55,2.12,9.99,1.44,apple_pay,GA,false,,new,facebook_ads,2024-03-03 00:28:09,2024-03-03 05:36:34
SS_0661_2024,CUST_SS_661,2024-03-14 09:46:39,fulfilled,53.18,39.99,3.20,9.99,0.00,apple_pay,IL,false,,new,tiktok_ads,2024-03-14 09:46:39,2024-03-15 03:10:14
SS_0662_2024,CUST_SS_662,2024-03-20 18:47:15,fulfilled,26.12,14.94,1.20,9.99,5.05,paypal,PA,false,,new,tiktok_ads,2024-03-20 18:47:15,2024-03-21 16:28:40
SS_0663_2024,CUST_SS_663,2024-03-14 07:57:20,fulfilled,34.82,22.99,1.84,9.99,0.00,credit_card,PA,false,,new,email,2024-03-14 07:57:20,2024-03-14 20:25:21
SS_0664_2024,CUST_SS_664,2024-03-26 20:12:27,fulfilled,40.22,27.99,2.24,9.99,0.00,credit_card,WI,false,,new,amazon_ads,2024-03-26 20:12:27,2024-03-27 19:56:52
SS_0665_2024,CUST_SS_665,2024-03-21 18:56:14,fulfilled,100.76,93.30,7.46,0.00,7.66,apple_pay,WI,false,,new,facebook_ads,2024-03-21 18:56:14,2024-03-22 00:34:29
SS_0666_2024,CUST_SS_666,2024-03-06 12:27:01,fulfilled,43.19,39.99,3.20,0.00,0.00,apple_pay,CA,false,,new,amazon_ads,2024-03-06 12:27:01,2024-03-06 12:32:17
SS_0667_2024,CUST_SS_667,2024-03-18 20:26:02,shipped,83.61,77.41,6.19,0.00,4.56,google_pay,WI,false,,new,word_of_mouth,2024-03-18 20:26:02,2024-03-19 19:15:49
SS_0668_2024,CUST_SS_668,2024-03-17 16:21:38,fulfilled,51.51,47.70,3.82,0.00,5.28,paypal,WI,false,,new,facebook_ads,2024-03-17 16:21:38,2024-03-18 11:08:27
SS_0669_2024,CUST_SS_669,2024-03-21 08:07:11,shipped,125.60,116.30,9.30,0.00,0.67,apple_pay,AZ,false,,new,word_of_mouth,2024-03-21 08:07:11,2024-03-21 21:48:22
SS_0670_2024,CUST_SS_670,2024-03-08 07:08:47,fulfilled,86.39,79.99,6.40,0.00,0.00,google_pay,NC,false,,new,email,2024-03-08 07:08:47,2024-03-08 18:01:45
SS_0671_2024,CUST_SS_671,2024-03-08 16:51:11,fulfilled,72.59,67.21,5.38,0.00,12.78,paypal,GA,false,,new,word_of_mouth,2024-03-08 16:51:11,2024-03-09 10:56:20
SS_0672_2024,CUST_SS_672,2024-03-04 19:05:42,fulfilled,61.66,57.10,4.57,0.00,5.88,apple_pay,IL,false,,new,direct,2024-03-04 19:05:42,2024-03-04 19:34:41
SS_0673_2024,CUST_SS_673,2024-03-07 13:52:50,fulfilled,56.41,42.98,3.44,9.99,0.00,google_pay,WA,false,,new,email,2024-03-07 13:52:50,2024-03-08 07:05:27
SS_0674_2024,CUST_SS_674,2024-03-14 07:58:40,fulfilled,86.94,80.50,6.44,0.00,6.47,google_pay,TX,false,,new,podcast_sponsor,2024-03-14 07:58:40,2024-03-15 03:21:36
SS_0675_2024,CUST_SS_675,2024-03-16 12:55:31,fulfilled,36.45,33.75,2.70,0.00,3.23,credit_card,IL,false,,new,instagram_ads,2024-03-16 12:55:31,2024-03-17 02:52:43
SS_0676_2024,CUST_SS_676,2024-03-03 18:10:20,fulfilled,32.74,21.06,1.69,9.99,8.93,google_pay,CA,false,,new,direct,2024-03-03 18:10:20,2024-03-04 17:56:51
SS_0677_2024,CUST_SS_677,2024-03-18 05:17:25,fulfilled,63.19,58.51,4.68,0.00,11.47,apple_pay,NY,false,,new,tiktok_ads,2024-03-18 05:17:25,2024-03-18 07:26:01
SS_0678_2024,CUST_SS_678,2024-03-06 14:11:33,fulfilled,26.70,15.47,1.24,9.99,1.52,paypal,KS,false,,new,direct,2024-03-06 14:11:33,2024-03-07 11:13:51
SS_0679_2024,CUST_SS_679,2024-03-14 11:38:53,fulfilled,75.70,70.09,5.61,0.00,9.89,apple_pay,WI,false,,new,instagram_ads,2024-03-14 11:38:53,2024-03-15 00:46:00
SS_0680_2024,CUST_SS_680,2024-03-30 13:45:28,fulfilled,34.50,22.70,1.82,9.99,5.29,credit_card,OH,false,,new,amazon_ads,2024-03-30 13:45:28,2024-03-31 01:45:59
SS_0681_2024,CUST_SS_681,2024-03-30 02:03:01,fulfilled,24.94,13.85,1.11,9.99,3.14,credit_card,UT,false,,new,youtube_ads,2024-03-30 02:03:01,2024-03-30 06:52:30
SS_0682_2024,CUST_SS_682,2024-03-15 22:33:45,processing,109.83,101.69,8.14,0.00,1.29,credit_card,CA,false,,new,instagram_ads,2024-03-15 22:33:45,2024-03-15 23:06:54
SS_0683_2024,CUST_SS_683,2024-03-21 14:31:39,fulfilled,90.34,83.65,6.69,0.00,1.32,google_pay,WA,false,,new,google_search,2024-03-21 14:31:39,2024-03-21 16:10:39
SS_0684_2024,CUST_SS_684,2024-03-21 15:22:37,fulfilled,23.90,22.13,1.77,0.00,0.86,credit_card,AZ,false,,new,word_of_mouth,2024-03-21 15:22:37,2024-03-21 22:58:45
SS_0685_2024,CUST_SS_685,2024-03-01 13:20:31,fulfilled,102.57,94.97,7.60,0.00,0.00,apple_pay,GA,false,,new,youtube_ads,2024-03-01 13:20:31,2024-03-02 10:07:57
SS_0686_2024,CUST_SS_686,2024-03-27 15:00:53,fulfilled,69.10,63.98,5.12,0.00,6.00,google_pay,OR,false,,new,facebook_ads,2024-03-27 15:00:53,2024-03-28 04:08:43
SS_0687_2024,CUST_SS_687,2024-03-02 09:33:22,fulfilled,54.41,50.38,4.03,0.00,7.60,google_pay,NC,false,,new,google_search,2024-03-02 09:33:22,2024-03-02 18:32:22
SS_0688_2024,CUST_SS_688,2024-03-09 06:52:00,fulfilled,43.06,39.87,3.19,0.00,8.11,credit_card,NC,false,,new,podcast_sponsor,2024-03-09 06:52:00,2024-03-10 04:28:04
SS_0689_2024,CUST_SS_689,2024-03-01 13:11:03,fulfilled,84.09,77.86,6.23,0.00,2.11,apple_pay,NY,false,,new,word_of_mouth,2024-03-01 13:11:03,2024-03-02 00:21:08
SS_0690_2024,CUST_SS_690,2024-03-18 20:52:59,fulfilled,28.34,16.99,1.36,9.99,0.00,credit_card,KS,false,,new,youtube_ads,2024-03-18 20:52:59,2024-03-19 00:40:58
SS_0691_2024,CUST_SS_691,2024-03-17 03:45:06,fulfilled,54.36,41.09,3.29,9.99,11.89,credit_card,IL,false,,new,amazon_ads,2024-03-17 03:45:06,2024-03-17 11:58:22
SS_0692_2024,CUST_SS_692,2024-03-10 15:57:54,fulfilled,69.73,64.57,5.17,0.00,10.41,google_pay,TX,false,,new,tiktok_ads,2024-03-10 15:57:54,2024-03-11 03:41:18
SS_0693_2024,CUST_SS_693,2024-03-25 06:12:24,fulfilled,51.32,38.27,3.06,9.99,4.71,google_pay,FL,false,,new,email,2024-03-25 06:12:24,2024-03-26 04:55:00
SS_0694_2024,CUST_SS_694,2024-03-30 05:33:40,fulfilled,44.98,32.40,2.59,9.99,7.59,paypal,GA,false,,new,instagram_ads,2024-03-30 05:33:40,2024-03-30 23:01:41
SS_0695_2024,CUST_SS_695,2024-03-19 00:00:19,fulfilled,33.47,21.74,1.74,9.99,8.25,google_pay,UT,false,,new,instagram_ads,2024-03-19 00:00:19,2024-03-19 08:20:12
SS_0696_2024,CUST_SS_696,2024-03-12 09:07:32,fulfilled,53.18,39.99,3.20,9.99,0.00,paypal,OH,false,,new,podcast_sponsor,2024-03-12 09:07:32,2024-03-12 21:03:30
SS_0697_2024,CUST_SS_697,2024-03-04 22:21:42,fulfilled,65.45,60.60,4.85,0.00,12.37,apple_pay,PA,false,,new,email,2024-03-04 22:21:42,2024-03-05 19:43:56
SS_0698_2024,CUST_SS_698,2024-03-28 22:43:18,fulfilled,48.05,35.24,2.82,9.99,4.75,credit_card,UT,false,,new,email,2024-03-28 22:43:18,2024-03-29 18:52:03
SS_0699_2024,CUST_SS_699,2024-03-21 21:02:16,fulfilled,70.75,65.51,5.24,0.00,17.46,google_pay,TX,false,,new,tiktok_ads,2024-03-21 21:02:16,2024-03-22 13:13:45
SS_0700_2024,CUST_SS_700,2024-03-27 21:18:35,fulfilled,89.47,82.85,6.63,0.00,2.12,paypal,CO,false,,new,facebook_ads,2024-03-27 21:18:35,2024-03-28 10:06:17
SS_0701_2024,CUST_SS_701,2024-03-10 14:25:41,fulfilled,99.02,91.68,7.33,0.00,16.28,paypal,NC,false,,new,email,2024-03-10 14:25:41,2024-03-10 16:37:02
SS_0702_2024,CUST_SS_702,2024-03-12 04:37:57,fulfilled,73.31,67.88,5.43,0.00,7.10,google_pay,UT,false,,new,direct,2024-03-12 04:37:57,2024-03-12 22:05:06
SS_0703_2024,CUST_SS_703,2024-03-02 00:07:30,fulfilled,85.76,79.41,6.35,0.00,23.57,paypal,WI,false,,new,google_search,2024-03-02 00:07:30,2024-03-02 14:28:14
SS_0704_2024,CUST_SS_704,2024-03-31 03:37:29,fulfilled,58.29,53.97,4.32,0.00,0.00,paypal,FL,false,,new,tiktok_ads,2024-03-31 03:37:29,2024-03-31 23:40:37
SS_0705_2024,CUST_SS_705,2024-03-13 13:16:37,fulfilled,27.02,25.02,2.00,0.00,2.97,paypal,WA,false,,new,youtube_ads,2024-03-13 13:16:37,2024-03-14 05:15:20
SS_0706_2024,CUST_SS_706,2024-03-13 08:35:28,fulfilled,31.58,19.99,1.60,9.99,0.00,paypal,GA,false,,new,instagram_ads,2024-03-13 08:35:28,2024-03-14 00:39:44
SS_0707_2024,CUST_SS_707,2024-03-11 08:04:08,fulfilled,60.46,55.98,4.48,0.00,0.00,google_pay,IL,false,,new,direct,2024-03-11 08:04:08,2024-03-11 18:11:46
SS_0708_2024,CUST_SS_708,2024-03-05 12:09:21,fulfilled,42.38,29.99,2.40,9.99,0.00,paypal,GA,false,,new,google_search,2024-03-05 12:09:21,2024-03-06 03:21:46
SS_0709_2024,CUST_SS_709,2024-03-10 14:25:21,fulfilled,34.25,22.46,1.80,9.99,0.53,google_pay,WA,false,,new,amazon_ads,2024-03-10 14:25:21,2024-03-10 15:37:42
SS_0710_2024,CUST_SS_710,2024-03-24 01:05:14,fulfilled,25.76,14.60,1.17,9.99,2.39,apple_pay,OR,false,,new,facebook_ads,2024-03-24 01:05:14,2024-03-24 08:04:04
SS_0711_2024,CUST_SS_711,2024-03-04 18:02:20,fulfilled,80.82,74.83,5.99,0.00,8.14,credit_card,FL,false,,new,youtube_ads,2024-03-04 18:02:20,2024-03-04 21:32:19
SS_0712_2024,CUST_SS_712,2024-03-23 22:12:03,fulfilled,75.14,69.57,5.57,0.00,5.41,credit_card,CO,false,,new,instagram_ads,2024-03-23 22:12:03,2024-03-24 14:49:44
SS_0713_2024,CUST_SS_713,2024-03-23 02:27:18,fulfilled,78.69,72.86,5.83,0.00,12.10,paypal,OH,false,,new,email,2024-03-23 02:27:18,2024-03-23 06:04:27
SS_0714_2024,CUST_SS_714,2024-03-15 21:21:48,fulfilled,56.66,52.46,4.20,0.00,2.52,apple_pay,TX,false,,new,direct,2024-03-15 21:21:48,2024-03-16 16:19:14
SS_0715_2024,CUST_SS_715,2024-03-18 06:43:48,fulfilled,53.98,49.98,4.00,0.00,0.00,credit_card,PA,false,,new,instagram_ads,2024-03-18 06:43:48,2024-03-18 14:26:36
SS_0716_2024,CUST_SS_716,2024-03-10 16:40:07,fulfilled,104.74,96.98,7.76,0.00,0.00,paypal,IL,false,,new,google_search,2024-03-10 16:40:07,2024-03-11 04:57:22
SS_0717_2024,CUST_SS_717,2024-03-15 02:16:22,fulfilled,38.26,35.43,2.83,0.00,4.55,google_pay,UT,false,,new,direct,2024-03-15 02:16:22,2024-03-15 07:01:47
SS_0718_2024,CUST_SS_718,2024-03-29 18:18:59,fulfilled,85.66,79.31,6.35,0.00,1.66,credit_card,WI,false,,new,email,2024-03-29 18:18:59,2024-03-30 10:14:07
SS_0719_2024,CUST_SS_719,2024-03-07 11:54:50,fulfilled,58.33,54.01,4.32,0.00,3.97,apple_pay,NV,false,,new,facebook_ads,2024-03-07 11:54:50,2024-03-08 01:53:05
SS_0720_2024,CUST_SS_720,2024-03-01 14:57:03,fulfilled,34.62,22.80,1.82,9.99,5.19,google_pay,WA,false,,new,podcast_sponsor,2024-03-01 14:57:03,2024-03-02 07:08:36
SS_0721_2024,CUST_SS_721,2024-03-06 10:24:58,fulfilled,50.52,46.78,3.74,0.00,1.20,apple_pay,GA,false,,new,email,2024-03-06 10:24:58,2024-03-07 03:46:36
SS_0722_2024,CUST_SS_722,2024-03-14 23:45:28,fulfilled,84.11,77.88,6.23,0.00,2.10,apple_pay,PA,false,,new,youtube_ads,2024-03-14 23:45:28,2024-03-15 03:36:57
SS_0723_2024,CUST_SS_723,2024-03-02 17:35:47,fulfilled,58.46,54.13,4.33,0.00,8.85,google_pay,FL,false,,new,word_of_mouth,2024-03-02 17:35:47,2024-03-03 11:34:54
SS_0724_2024,CUST_SS_724,2024-03-24 21:09:50,fulfilled,106.71,98.81,7.90,0.00,15.16,apple_pay,NC,false,,new,instagram_ads,2024-03-24 21:09:50,2024-03-25 02:44:54
SS_0725_2024,CUST_SS_725,2024-03-25 00:47:14,fulfilled,119.84,110.96,8.88,0.00,0.00,google_pay,UT,false,,new,direct,2024-03-25 00:47:14,2024-03-25 19:02:49
SS_0726_2024,CUST_SS_726,2024-03-30 15:26:46,fulfilled,67.69,62.68,5.01,0.00,17.31,paypal,FL,false,,new,direct,2024-03-30 15:26:46,2024-03-30 22:11:32
SS_0727_2024,CUST_SS_727,2024-03-01 13:58:07,fulfilled,140.37,129.97,10.40,0.00,30.00,paypal,AZ,false,,new,instagram_ads,2024-03-01 13:58:07,2024-03-01 16:43:45
SS_0728_2024,CUST_SS_728,2024-03-15 22:09:39,fulfilled,41.55,29.22,2.34,9.99,4.76,credit_card,IL,false,,new,youtube_ads,2024-03-15 22:09:39,2024-03-16 05:22:16
SS_0729_2024,CUST_SS_729,2024-03-16 10:09:40,fulfilled,81.47,75.43,6.03,0.00,4.53,apple_pay,CO,false,,new,podcast_sponsor,2024-03-16 10:09:40,2024-03-17 00:46:40
SS_0730_2024,CUST_SS_730,2024-03-22 05:16:34,fulfilled,31.89,29.53,2.36,0.00,5.46,apple_pay,MN,false,,new,tiktok_ads,2024-03-22 05:16:34,2024-03-22 10:21:01
SS_0731_2024,CUST_SS_731,2024-03-20 00:20:20,fulfilled,61.05,47.28,3.78,9.99,2.70,apple_pay,MN,false,,new,email,2024-03-20 00:20:20,2024-03-20 20:46:28
SS_0732_2024,CUST_SS_732,2024-03-15 09:56:48,fulfilled,58.94,45.33,3.63,9.99,6.65,google_pay,CO,false,,new,podcast_sponsor,2024-03-15 09:56:48,2024-03-16 01:57:49
SS_0733_2024,CUST_SS_733,2024-03-12 16:35:32,fulfilled,47.65,44.12,3.53,0.00,13.86,google_pay,KS,false,,new,youtube_ads,2024-03-12 16:35:32,2024-03-13 06:37:11
SS_0734_2024,CUST_SS_734,2024-03-29 09:10:46,fulfilled,45.60,32.97,2.64,9.99,7.02,paypal,PA,false,,new,amazon_ads,2024-03-29 09:10:46,2024-03-30 00:12:32
SS_0735_2024,CUST_SS_735,2024-03-15 14:30:21,fulfilled,111.22,102.98,8.24,0.00,0.00,apple_pay,FL,false,,new,direct,2024-03-15 14:30:21,2024-03-16 09:47:03
SS_0736_2024,CUST_SS_736,2024-03-20 22:13:34,fulfilled,121.59,112.59,9.01,0.00,2.39,google_pay,OH,false,,new,direct,2024-03-20 22:13:34,2024-03-21 03:45:37
SS_0737_2024,CUST_SS_737,2024-03-20 16:57:40,fulfilled,21.59,19.99,1.60,0.00,0.00,apple_pay,TX,false,,new,podcast_sponsor,2024-03-20 16:57:40,2024-03-21 14:34:11
SS_0738_2024,CUST_SS_738,2024-03-20 17:19:58,fulfilled,37.79,34.99,2.80,0.00,0.00,paypal,AZ,false,,new,amazon_ads,2024-03-20 17:19:58,2024-03-21 03:58:04
SS_0739_2024,CUST_SS_739,2024-03-26 05:05:26,fulfilled,86.39,79.99,6.40,0.00,0.00,credit_card,NV,false,,new,email,2024-03-26 05:05:26,2024-03-26 14:07:37
SS_0740_2024,CUST_SS_740,2024-03-12 17:37:24,fulfilled,17.60,16.30,1.30,0.00,0.69,credit_card,AZ,false,,new,youtube_ads,2024-03-12 17:37:24,2024-03-13 15:10:31
SS_0741_2024,CUST_SS_741,2024-03-02 23:56:01,fulfilled,23.13,21.42,1.71,0.00,1.57,credit_card,NY,false,,new,tiktok_ads,2024-03-02 23:56:01,2024-03-03 14:57:43
SS_0742_2024,CUST_SS_742,2024-03-28 13:16:02,fulfilled,50.89,47.12,3.77,0.00,0.86,apple_pay,WI,false,,new,tiktok_ads,2024-03-28 13:16:02,2024-03-28 18:38:21
SS_0743_2024,CUST_SS_743,2024-03-18 04:27:17,fulfilled,32.39,29.99,2.40,0.00,0.00,apple_pay,WA,false,,new,amazon_ads,2024-03-18 04:27:17,2024-03-18 08:43:04
SS_0744_2024,CUST_SS_744,2024-03-17 04:24:12,fulfilled,47.78,34.99,2.80,9.99,0.00,apple_pay,KS,false,,new,tiktok_ads,2024-03-17 04:24:12,2024-03-17 05:46:08
SS_0745_2024,CUST_SS_745,2024-03-27 08:12:31,shipped,55.06,50.98,4.08,0.00,0.00,paypal,CO,false,,new,instagram_ads,2024-03-27 08:12:31,2024-03-27 12:54:55
SS_0746_2024,CUST_SS_746,2024-03-10 07:02:57,fulfilled,130.67,120.99,9.68,0.00,6.97,credit_card,IL,false,,new,google_search,2024-03-10 07:02:57,2024-03-11 07:00:37
SS_0747_2024,CUST_SS_747,2024-03-03 14:03:46,fulfilled,52.39,48.51,3.88,0.00,7.47,credit_card,CO,false,,new,email,2024-03-03 14:03:46,2024-03-04 00:21:47
SS_0748_2024,CUST_SS_748,2024-03-05 00:16:31,fulfilled,154.41,142.97,11.44,0.00,0.00,paypal,NV,false,,new,podcast_sponsor,2024-03-05 00:16:31,2024-03-05 15:07:45
SS_0749_2024,CUST_SS_749,2024-03-27 01:01:09,fulfilled,40.22,27.99,2.24,9.99,0.00,google_pay,MN,false,,new,google_search,2024-03-27 01:01:09,2024-03-27 19:16:21
SS_0750_2024,CUST_SS_750,2024-03-18 08:15:59,fulfilled,50.34,37.36,2.99,9.99,2.63,apple_pay,KS,false,,new,direct,2024-03-18 08:15:59,2024-03-18 12:35:32
SS_0751_2024,CUST_SS_751,2024-03-13 19:41:49,fulfilled,73.42,67.98,5.44,0.00,0.00,credit_card,MN,false,,new,instagram_ads,2024-03-13 19:41:49,2024-03-13 21:54:21
SS_0752_2024,CUST_SS_752,2024-03-21 10:57:27,fulfilled,32.48,20.82,1.67,9.99,2.17,credit_card,WA,false,,new,youtube_ads,2024-03-21 10:57:27,2024-03-21 23:03:11
SS_0753_2024,CUST_SS_753,2024-03-30 15:45:30,fulfilled,39.09,26.94,2.16,9.99,1.05,apple_pay,PA,false,,new,youtube_ads,2024-03-30 15:45:30,2024-03-31 03:25:12
SS_0754_2024,CUST_SS_754,2024-03-13 13:00:24,shipped,34.82,22.99,1.84,9.99,0.00,google_pay,PA,false,,new,instagram_ads,2024-03-13 13:00:24,2024-03-13 18:22:06
SS_0755_2024,CUST_SS_755,2024-03-19 08:16:33,fulfilled,95.64,88.55,7.08,0.00,8.43,google_pay,UT,false,,new,podcast_sponsor,2024-03-19 08:16:33,2024-03-19 18:58:01
SS_0756_2024,CUST_SS_756,2024-03-24 06:49:43,fulfilled,30.23,27.99,2.24,0.00,0.00,google_pay,CA,false,,new,youtube_ads,2024-03-24 06:49:43,2024-03-25 00:02:46
SS_0757_2024,CUST_SS_757,2024-03-31 00:55:25,fulfilled,53.77,49.79,3.98,0.00,3.19,paypal,AZ,false,,new,word_of_mouth,2024-03-31 00:55:25,2024-03-31 10:26:25
SS_0758_2024,CUST_SS_758,2024-03-28 13:24:54,fulfilled,37.37,34.60,2.77,0.00,2.38,google_pay,OH,false,,new,google_search,2024-03-28 13:24:54,2024-03-29 01:18:36
SS_0759_2024,CUST_SS_759,2024-03-06 16:55:54,fulfilled,55.06,50.98,4.08,0.00,0.00,credit_card,KS,false,,new,email,2024-03-06 16:55:54,2024-03-07 03:25:37
SS_0760_2024,CUST_SS_760,2024-03-25 08:28:59,fulfilled,65.17,60.34,4.83,0.00,9.64,apple_pay,WI,false,,new,instagram_ads,2024-03-25 08:28:59,2024-03-25 15:26:59
SS_0761_2024,CUST_SS_761,2024-03-03 11:37:13,fulfilled,28.34,16.99,1.36,9.99,0.00,google_pay,PA,false,,new,youtube_ads,2024-03-03 11:37:13,2024-03-03 16:45:03
SS_0762_2024,CUST_SS_762,2024-03-01 21:09:47,fulfilled,81.79,75.73,6.06,0.00,16.24,credit_card,IL,false,,new,facebook_ads,2024-03-01 21:09:47,2024-03-02 09:30:55
SS_0763_2024,CUST_SS_763,2024-03-11 14:05:31,fulfilled,57.28,43.79,3.50,9.99,7.19,google_pay,WA,false,,new,amazon_ads,2024-03-11 14:05:31,2024-03-11 17:06:34
SS_0764_2024,CUST_SS_764,2024-03-13 06:43:03,fulfilled,51.42,47.62,3.81,0.00,0.36,paypal,NC,false,,new,tiktok_ads,2024-03-13 06:43:03,2024-03-13 12:17:56
SS_0765_2024,CUST_SS_765,2024-03-05 21:03:42,fulfilled,61.98,57.39,4.59,0.00,0.59,apple_pay,NV,false,,new,email,2024-03-05 21:03:42,2024-03-06 17:49:31
SS_0766_2024,CUST_SS_766,2024-03-09 15:06:12,fulfilled,72.60,67.22,5.38,0.00,12.76,paypal,OH,false,,new,tiktok_ads,2024-03-09 15:06:12,2024-03-10 02:09:30
SS_0767_2024,CUST_SS_767,2024-03-03 05:02:06,fulfilled,34.82,22.99,1.84,9.99,0.00,google_pay,WI,false,,new,tiktok_ads,2024-03-03 05:02:06,2024-03-03 08:03:24
SS_0768_2024,CUST_SS_768,2024-03-13 15:22:41,fulfilled,17.57,16.27,1.30,0.00,3.72,apple_pay,CO,false,,new,direct,2024-03-13 15:22:41,2024-03-14 05:59:21
SS_0769_2024,CUST_SS_769,2024-03-25 04:58:14,fulfilled,56.71,52.51,4.20,0.00,3.47,google_pay,CO,false,,new,podcast_sponsor,2024-03-25 04:58:14,2024-03-25 10:56:37
