order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_amount,is_subscription_item,created_at
SS_1091_2024_ITEM_1,SS_1091_2024,SSML_001,1,29.99,29.99,0.00,true,2024-04-28 03:18:23
SS_1092_2024_ITEM_1,SS_1092_2024,SSML_004,1,16.99,16.99,0.00,true,2024-04-20 16:38:21
SS_1093_2024_ITEM_1,SS_1093_2024,SSML_005,1,39.99,39.99,0.00,false,2024-04-27 14:48:53
SS_1094_2024_ITEM_1,SS_1094_2024,SSML_008,1,79.99,70.19,9.80,true,2024-04-11 01:22:54
SS_1095_2024_ITEM_1,SS_1095_2024,SSML_003,1,27.99,27.99,0.00,false,2024-04-19 11:45:06
SS_1095_2024_ITEM_2,SS_1095_2024,SSML_002,1,19.99,19.99,0.00,true,2024-04-19 11:45:06
SS_1095_2024_ITEM_3,SS_1095_2024,SSML_007,1,22.99,22.99,0.00,false,2024-04-19 11:45:06
SS_1096_2024_ITEM_1,SS_1096_2024,SSML_005,1,39.99,37.31,2.68,true,2024-04-25 08:12:09
SS_1097_2024_ITEM_1,SS_1097_2024,SSML_006,1,34.99,34.99,0.00,true,2024-04-19 05:27:31
SS_1098_2024_ITEM_1,SS_1098_2024,SSML_002,1,19.99,18.27,1.72,true,2024-04-04 21:10:35
SS_1099_2024_ITEM_1,SS_1099_2024,SSML_002,1,19.99,19.99,0.00,true,2024-04-27 13:16:19
SS_1099_2024_ITEM_2,SS_1099_2024,SSML_007,1,22.99,22.99,0.00,true,2024-04-27 13:16:19
SS_1100_2024_ITEM_1,SS_1100_2024,SSML_005,1,39.99,39.99,0.00,true,2024-04-25 11:06:38
SS_1100_2024_ITEM_2,SS_1100_2024,SSML_003,1,27.99,27.99,0.00,true,2024-04-25 11:06:38
SS_1101_2024_ITEM_1,SS_1101_2024,SSML_007,1,22.99,22.99,0.00,false,2024-04-24 08:01:21
SS_1102_2024_ITEM_1,SS_1102_2024,SSML_003,1,27.99,27.99,0.00,true,2024-04-18 01:36:05
SS_1103_2024_ITEM_1,SS_1103_2024,SSML_007,1,22.99,22.99,0.00,true,2024-04-01 15:40:06
SS_1104_2024_ITEM_1,SS_1104_2024,SSML_002,1,19.99,19.99,0.00,true,2024-04-21 10:09:23
SS_1105_2024_ITEM_1,SS_1105_2024,SSML_002,2,19.99,39.98,0.00,false,2024-04-20 10:43:31
SS_1105_2024_ITEM_2,SS_1105_2024,SSML_004,1,16.99,16.99,0.00,false,2024-04-20 10:43:31
SS_1106_2024_ITEM_1,SS_1106_2024,SSML_003,1,27.99,27.99,0.00,true,2024-04-12 17:46:48
SS_1107_2024_ITEM_1,SS_1107_2024,SSML_005,1,39.99,39.99,0.00,true,2024-04-03 03:49:34
SS_1108_2024_ITEM_1,SS_1108_2024,SSML_003,2,27.99,47.78,8.20,false,2024-04-15 02:24:20
SS_1108_2024_ITEM_2,SS_1108_2024,SSML_007,1,22.99,22.99,0.00,true,2024-04-15 02:24:20
SS_1109_2024_ITEM_1,SS_1109_2024,SSML_005,1,39.99,39.99,0.00,true,2024-04-12 20:30:20
SS_1110_2024_ITEM_1,SS_1110_2024,SSML_003,1,27.99,27.99,0.00,true,2024-04-20 12:13:48
SS_1110_2024_ITEM_2,SS_1110_2024,SSML_006,1,34.99,34.99,0.00,true,2024-04-20 12:13:48
SS_1111_2024_ITEM_1,SS_1111_2024,SSML_006,1,34.99,34.99,0.00,true,2024-04-17 16:10:20
SS_1112_2024_ITEM_1,SS_1112_2024,SSML_003,1,27.99,27.99,0.00,true,2024-04-18 16:19:28
SS_1112_2024_ITEM_2,SS_1112_2024,SSML_001,2,29.99,59.98,0.00,false,2024-04-18 16:19:28
SS_1113_2024_ITEM_1,SS_1113_2024,SSML_002,1,19.99,19.99,0.00,true,2024-04-15 13:40:54
SS_1113_2024_ITEM_2,SS_1113_2024,SSML_001,1,29.99,29.99,0.00,true,2024-04-15 13:40:54
SS_1114_2024_ITEM_1,SS_1114_2024,SSML_002,1,19.99,18.83,1.16,false,2024-04-20 12:48:40
SS_1115_2024_ITEM_1,SS_1115_2024,SSML_007,1,22.99,22.94,0.05,false,2024-04-14 05:40:28
SS_1115_2024_ITEM_2,SS_1115_2024,SSML_005,2,39.99,79.98,0.00,false,2024-04-14 05:40:28
SS_1115_2024_ITEM_3,SS_1115_2024,SSML_001,1,29.99,27.83,2.16,false,2024-04-14 05:40:28
SS_1116_2024_ITEM_1,SS_1116_2024,SSML_004,1,16.99,16.99,0.00,false,2024-04-04 06:40:32
SS_1117_2024_ITEM_1,SS_1117_2024,SSML_003,1,27.99,27.99,0.00,true,2024-04-04 10:26:28
SS_1118_2024_ITEM_1,SS_1118_2024,SSML_003,1,27.99,26.32,1.67,true,2024-04-06 16:23:41
SS_1119_2024_ITEM_1,SS_1119_2024,SSML_008,1,79.99,79.99,0.00,false,2024-04-17 11:02:17
SS_1119_2024_ITEM_2,SS_1119_2024,SSML_004,2,16.99,33.98,0.00,false,2024-04-17 11:02:17
SS_1120_2024_ITEM_1,SS_1120_2024,SSML_006,1,34.99,34.99,0.00,true,2024-04-15 22:09:44
SS_1121_2024_ITEM_1,SS_1121_2024,SSML_004,1,16.99,16.99,0.00,false,2024-04-26 10:36:15
SS_1121_2024_ITEM_2,SS_1121_2024,SSML_003,2,27.99,55.98,0.00,false,2024-04-26 10:36:15
SS_1122_2024_ITEM_1,SS_1122_2024,SSML_001,1,29.99,29.99,0.00,false,2024-04-18 08:47:48
SS_1122_2024_ITEM_2,SS_1122_2024,SSML_005,1,39.99,39.14,0.85,true,2024-04-18 08:47:48
SS_1123_2024_ITEM_1,SS_1123_2024,SSML_006,1,34.99,34.99,0.00,false,2024-04-20 20:50:33
SS_1123_2024_ITEM_2,SS_1123_2024,SSML_001,1,29.99,29.99,0.00,false,2024-04-20 20:50:33
SS_1124_2024_ITEM_1,SS_1124_2024,SSML_004,1,16.99,16.49,0.50,false,2024-04-11 08:28:00
SS_1125_2024_ITEM_1,SS_1125_2024,SSML_002,2,19.99,39.98,0.00,false,2024-04-22 22:19:31
SS_1125_2024_ITEM_2,SS_1125_2024,SSML_001,1,29.99,29.99,0.00,true,2024-04-22 22:19:31
SS_1126_2024_ITEM_1,SS_1126_2024,SSML_004,1,16.99,14.55,2.44,true,2024-04-23 14:42:26
SS_1127_2024_ITEM_1,SS_1127_2024,SSML_007,1,22.99,22.99,0.00,false,2024-04-23 23:11:49
SS_1127_2024_ITEM_2,SS_1127_2024,SSML_003,1,27.99,27.99,0.00,true,2024-04-23 23:11:49
SS_1128_2024_ITEM_1,SS_1128_2024,SSML_002,1,19.99,19.99,0.00,true,2024-04-19 09:38:36
SS_1128_2024_ITEM_2,SS_1128_2024,SSML_003,1,27.99,27.99,0.00,true,2024-04-19 09:38:36
SS_1129_2024_ITEM_1,SS_1129_2024,SSML_003,1,27.99,27.99,0.00,false,2024-04-14 22:58:18
SS_1129_2024_ITEM_2,SS_1129_2024,SSML_002,1,19.99,19.99,0.00,true,2024-04-14 22:58:18
SS_1130_2024_ITEM_1,SS_1130_2024,SSML_006,1,34.99,34.99,0.00,true,2024-04-12 23:51:56
SS_1131_2024_ITEM_1,SS_1131_2024,SSML_003,1,27.99,27.99,0.00,true,2024-04-11 12:15:10
SS_1132_2024_ITEM_1,SS_1132_2024,SSML_004,1,16.99,16.99,0.00,false,2024-04-27 14:19:09
SS_1133_2024_ITEM_1,SS_1133_2024,SSML_002,1,19.99,19.99,0.00,false,2024-04-04 09:14:47
SS_1134_2024_ITEM_1,SS_1134_2024,SSML_001,1,29.99,29.99,0.00,true,2024-04-16 06:51:38
SS_1135_2024_ITEM_1,SS_1135_2024,SSML_002,1,19.99,19.99,0.00,true,2024-04-16 21:00:08
SS_1136_2024_ITEM_1,SS_1136_2024,SSML_002,1,19.99,19.99,0.00,true,2024-04-09 20:25:56
SS_1137_2024_ITEM_1,SS_1137_2024,SSML_006,1,34.99,34.99,0.00,true,2024-04-14 23:36:27
SS_1137_2024_ITEM_2,SS_1137_2024,SSML_003,1,27.99,27.99,0.00,false,2024-04-14 23:36:27
SS_1138_2024_ITEM_1,SS_1138_2024,SSML_008,1,79.99,79.99,0.00,false,2024-04-18 00:52:53
SS_1139_2024_ITEM_1,SS_1139_2024,SSML_004,1,16.99,15.10,1.89,false,2024-04-14 05:19:22
SS_1140_2024_ITEM_1,SS_1140_2024,SSML_001,2,29.99,59.98,0.00,true,2024-04-18 20:26:10
SS_1141_2024_ITEM_1,SS_1141_2024,SSML_003,1,27.99,27.99,0.00,true,2024-04-23 15:38:24
SS_1142_2024_ITEM_1,SS_1142_2024,SSML_004,2,16.99,33.98,0.00,false,2024-04-02 15:12:28
SS_1142_2024_ITEM_2,SS_1142_2024,SSML_001,1,29.99,29.99,0.00,true,2024-04-02 15:12:28
SS_1142_2024_ITEM_3,SS_1142_2024,SSML_007,2,22.99,45.98,0.00,true,2024-04-02 15:12:28
SS_1143_2024_ITEM_1,SS_1143_2024,SSML_003,1,27.99,27.99,0.00,false,2024-04-01 10:17:22
SS_1144_2024_ITEM_1,SS_1144_2024,SSML_005,1,39.99,39.99,0.00,true,2024-04-21 08:18:19
SS_1144_2024_ITEM_2,SS_1144_2024,SSML_001,1,29.99,29.99,0.00,true,2024-04-21 08:18:19
SS_1145_2024_ITEM_1,SS_1145_2024,SSML_007,1,22.99,22.99,0.00,true,2024-04-29 22:15:10
SS_1146_2024_ITEM_1,SS_1146_2024,SSML_007,1,22.99,22.99,0.00,true,2024-04-11 07:52:57
SS_1147_2024_ITEM_1,SS_1147_2024,SSML_001,1,29.99,29.99,0.00,false,2024-04-21 04:29:59
SS_1148_2024_ITEM_1,SS_1148_2024,SSML_004,1,16.99,14.25,2.74,true,2024-04-28 21:42:25
SS_1149_2024_ITEM_1,SS_1149_2024,SSML_004,1,16.99,16.99,0.00,false,2024-04-19 05:09:28
SS_1149_2024_ITEM_2,SS_1149_2024,SSML_003,1,27.99,27.99,0.00,false,2024-04-19 05:09:28
SS_1150_2024_ITEM_1,SS_1150_2024,SSML_007,1,22.99,22.99,0.00,true,2024-04-19 11:11:46
SS_1151_2024_ITEM_1,SS_1151_2024,SSML_004,1,16.99,15.77,1.22,true,2024-04-08 22:16:30
SS_1152_2024_ITEM_1,SS_1152_2024,SSML_001,1,29.99,29.99,0.00,true,2024-04-05 07:46:43
SS_1153_2024_ITEM_1,SS_1153_2024,SSML_001,1,29.99,29.99,0.00,true,2024-04-15 17:41:46
SS_1154_2024_ITEM_1,SS_1154_2024,SSML_004,1,16.99,16.21,0.78,true,2024-04-09 20:27:38
SS_1155_2024_ITEM_1,SS_1155_2024,SSML_006,1,34.99,33.25,1.74,false,2024-04-01 20:24:18
SS_1155_2024_ITEM_2,SS_1155_2024,SSML_005,1,39.99,39.73,0.26,false,2024-04-01 20:24:18
SS_1155_2024_ITEM_3,SS_1155_2024,SSML_008,1,79.99,79.99,0.00,true,2024-04-01 20:24:18
SS_1156_2024_ITEM_1,SS_1156_2024,SSML_002,1,19.99,18.44,1.55,true,2024-04-09 08:13:17
SS_1157_2024_ITEM_1,SS_1157_2024,SSML_005,1,39.99,39.99,0.00,true,2024-04-14 01:48:58
SS_1157_2024_ITEM_2,SS_1157_2024,SSML_002,1,19.99,19.99,0.00,false,2024-04-14 01:48:58
SS_1157_2024_ITEM_3,SS_1157_2024,SSML_006,1,34.99,34.99,0.00,true,2024-04-14 01:48:58
SS_1158_2024_ITEM_1,SS_1158_2024,SSML_005,1,39.99,39.99,0.00,true,2024-04-05 09:53:14
SS_1158_2024_ITEM_2,SS_1158_2024,SSML_003,1,27.99,26.80,1.19,true,2024-04-05 09:53:14
SS_1159_2024_ITEM_1,SS_1159_2024,SSML_007,1,22.99,22.99,0.00,true,2024-04-28 06:52:48
SS_1159_2024_ITEM_2,SS_1159_2024,SSML_001,1,29.99,29.23,0.76,true,2024-04-28 06:52:48
SS_1160_2024_ITEM_1,SS_1160_2024,SSML_001,1,29.99,29.99,0.00,false,2024-04-27 02:02:22
SS_1161_2024_ITEM_1,SS_1161_2024,SSML_005,1,39.99,37.85,2.14,true,2024-04-13 00:56:57
SS_1161_2024_ITEM_2,SS_1161_2024,SSML_007,1,22.99,22.43,0.56,true,2024-04-13 00:56:57
SS_1162_2024_ITEM_1,SS_1162_2024,SSML_006,1,34.99,34.99,0.00,true,2024-04-24 01:09:25
SS_1162_2024_ITEM_2,SS_1162_2024,SSML_004,1,16.99,16.99,0.00,false,2024-04-24 01:09:25
SS_1163_2024_ITEM_1,SS_1163_2024,SSML_002,1,19.99,19.99,0.00,true,2024-05-20 00:50:23
SS_1163_2024_ITEM_2,SS_1163_2024,SSML_006,2,34.99,69.98,0.00,true,2024-05-20 00:50:23
SS_1163_2024_ITEM_3,SS_1163_2024,SSML_007,1,22.99,22.99,0.00,false,2024-05-20 00:50:23
SS_1164_2024_ITEM_1,SS_1164_2024,SSML_002,1,19.99,19.99,0.00,false,2024-05-28 05:59:28
SS_1164_2024_ITEM_2,SS_1164_2024,SSML_003,2,27.99,55.98,0.00,false,2024-05-28 05:59:28
SS_1165_2024_ITEM_1,SS_1165_2024,SSML_004,1,16.99,16.99,0.00,false,2024-05-31 05:46:56
SS_1165_2024_ITEM_2,SS_1165_2024,SSML_001,1,29.99,29.99,0.00,true,2024-05-31 05:46:56
SS_1166_2024_ITEM_1,SS_1166_2024,SSML_001,1,29.99,29.70,0.29,true,2024-05-28 03:40:00
SS_1167_2024_ITEM_1,SS_1167_2024,SSML_007,1,22.99,22.99,0.00,false,2024-05-04 11:40:29
SS_1167_2024_ITEM_2,SS_1167_2024,SSML_002,1,19.99,18.56,1.43,false,2024-05-04 11:40:29
SS_1167_2024_ITEM_3,SS_1167_2024,SSML_005,1,39.99,39.99,0.00,false,2024-05-04 11:40:29
SS_1168_2024_ITEM_1,SS_1168_2024,SSML_004,1,16.99,16.99,0.00,true,2024-05-09 09:19:57
SS_1169_2024_ITEM_1,SS_1169_2024,SSML_004,1,16.99,16.99,0.00,false,2024-05-07 05:32:48
SS_1169_2024_ITEM_2,SS_1169_2024,SSML_002,1,19.99,19.99,0.00,false,2024-05-07 05:32:48
SS_1170_2024_ITEM_1,SS_1170_2024,SSML_001,1,29.99,29.99,0.00,true,2024-05-19 05:18:54
SS_1171_2024_ITEM_1,SS_1171_2024,SSML_007,1,22.99,22.99,0.00,false,2024-05-20 22:58:56
SS_1172_2024_ITEM_1,SS_1172_2024,SSML_001,1,29.99,29.99,0.00,true,2024-05-06 08:20:04
SS_1173_2024_ITEM_1,SS_1173_2024,SSML_005,1,39.99,39.99,0.00,false,2024-05-30 20:40:38
SS_1174_2024_ITEM_1,SS_1174_2024,SSML_005,1,39.99,39.99,0.00,false,2024-05-24 15:59:41
SS_1174_2024_ITEM_2,SS_1174_2024,SSML_001,1,29.99,29.99,0.00,false,2024-05-24 15:59:41
SS_1175_2024_ITEM_1,SS_1175_2024,SSML_005,1,39.99,39.99,0.00,true,2024-05-27 08:30:48
SS_1176_2024_ITEM_1,SS_1176_2024,SSML_008,1,79.99,79.99,0.00,true,2024-05-24 13:11:39
SS_1177_2024_ITEM_1,SS_1177_2024,SSML_001,2,29.99,59.98,0.00,false,2024-05-16 13:26:46
SS_1177_2024_ITEM_2,SS_1177_2024,SSML_006,1,34.99,34.99,0.00,false,2024-05-16 13:26:46
SS_1177_2024_ITEM_3,SS_1177_2024,SSML_004,1,16.99,16.99,0.00,false,2024-05-16 13:26:46
SS_1178_2024_ITEM_1,SS_1178_2024,SSML_007,1,22.99,22.99,0.00,true,2024-05-17 10:58:44
SS_1179_2024_ITEM_1,SS_1179_2024,SSML_007,1,22.99,22.99,0.00,true,2024-05-08 06:17:04
SS_1180_2024_ITEM_1,SS_1180_2024,SSML_004,1,16.99,16.99,0.00,true,2024-05-31 03:49:21
SS_1180_2024_ITEM_2,SS_1180_2024,SSML_003,1,27.99,27.99,0.00,true,2024-05-31 03:49:21
SS_1181_2024_ITEM_1,SS_1181_2024,SSML_004,1,16.99,16.99,0.00,true,2024-05-23 03:44:21
SS_1182_2024_ITEM_1,SS_1182_2024,SSML_002,1,19.99,19.06,0.93,false,2024-05-03 09:26:21
SS_1182_2024_ITEM_2,SS_1182_2024,SSML_001,1,29.99,29.99,0.00,true,2024-05-03 09:26:21
SS_1183_2024_ITEM_1,SS_1183_2024,SSML_002,1,19.99,19.99,0.00,true,2024-05-04 07:22:05
SS_1184_2024_ITEM_1,SS_1184_2024,SSML_006,1,34.99,34.99,0.00,false,2024-05-14 17:11:54
SS_1184_2024_ITEM_2,SS_1184_2024,SSML_001,1,29.99,29.99,0.00,false,2024-05-14 17:11:54
SS_1185_2024_ITEM_1,SS_1185_2024,SSML_004,1,16.99,16.99,0.00,false,2024-05-20 07:07:02
SS_1186_2024_ITEM_1,SS_1186_2024,SSML_002,1,19.99,17.59,2.40,false,2024-05-24 00:46:39
SS_1186_2024_ITEM_2,SS_1186_2024,SSML_008,1,79.99,79.99,0.00,false,2024-05-24 00:46:39
SS_1186_2024_ITEM_3,SS_1186_2024,SSML_003,1,27.99,27.99,0.00,true,2024-05-24 00:46:39
SS_1187_2024_ITEM_1,SS_1187_2024,SSML_007,1,22.99,19.68,3.31,true,2024-05-05 09:38:12
SS_1188_2024_ITEM_1,SS_1188_2024,SSML_008,1,79.99,79.99,0.00,true,2024-05-01 17:35:02
SS_1189_2024_ITEM_1,SS_1189_2024,SSML_005,1,39.99,39.82,0.17,false,2024-05-09 17:52:42
SS_1189_2024_ITEM_2,SS_1189_2024,SSML_002,1,19.99,19.99,0.00,true,2024-05-09 17:52:42
SS_1190_2024_ITEM_1,SS_1190_2024,SSML_001,2,29.99,59.98,0.00,true,2024-05-16 16:56:18
SS_1191_2024_ITEM_1,SS_1191_2024,SSML_005,1,39.99,39.99,0.00,false,2024-05-14 09:33:03
SS_1192_2024_ITEM_1,SS_1192_2024,SSML_004,1,16.99,16.92,0.07,true,2024-05-09 04:50:12
SS_1193_2024_ITEM_1,SS_1193_2024,SSML_001,1,29.99,26.27,3.72,false,2024-05-16 06:55:05
SS_1193_2024_ITEM_2,SS_1193_2024,SSML_002,1,19.99,19.45,0.54,false,2024-05-16 06:55:05
SS_1194_2024_ITEM_1,SS_1194_2024,SSML_005,1,39.99,39.99,0.00,true,2024-05-27 18:05:15
SS_1195_2024_ITEM_1,SS_1195_2024,SSML_008,1,79.99,79.99,0.00,false,2024-05-16 00:43:12
SS_1196_2024_ITEM_1,SS_1196_2024,SSML_008,1,79.99,79.99,0.00,false,2024-05-27 11:27:10
SS_1197_2024_ITEM_1,SS_1197_2024,SSML_007,1,22.99,20.68,2.31,true,2024-05-20 02:38:33
SS_1197_2024_ITEM_2,SS_1197_2024,SSML_006,1,34.99,34.99,0.00,true,2024-05-20 02:38:33
SS_1198_2024_ITEM_1,SS_1198_2024,SSML_002,1,19.99,19.99,0.00,true,2024-05-25 10:48:31
SS_1199_2024_ITEM_1,SS_1199_2024,SSML_006,1,34.99,34.99,0.00,false,2024-05-23 00:08:50
SS_1199_2024_ITEM_2,SS_1199_2024,SSML_007,1,22.99,22.99,0.00,false,2024-05-23 00:08:50
SS_1200_2024_ITEM_1,SS_1200_2024,SSML_007,1,22.99,22.99,0.00,false,2024-05-14 13:52:54
SS_1201_2024_ITEM_1,SS_1201_2024,SSML_006,1,34.99,31.23,3.76,false,2024-05-20 01:21:00
SS_1201_2024_ITEM_2,SS_1201_2024,SSML_004,1,16.99,16.99,0.00,false,2024-05-20 01:21:00
SS_1202_2024_ITEM_1,SS_1202_2024,SSML_002,1,19.99,19.99,0.00,false,2024-05-11 12:27:48
SS_1203_2024_ITEM_1,SS_1203_2024,SSML_005,1,39.99,39.99,0.00,true,2024-05-12 05:38:02
SS_1204_2024_ITEM_1,SS_1204_2024,SSML_005,1,39.99,38.92,1.07,true,2024-05-23 13:47:21
SS_1204_2024_ITEM_2,SS_1204_2024,SSML_007,1,22.99,21.26,1.73,true,2024-05-23 13:47:21
SS_1204_2024_ITEM_3,SS_1204_2024,SSML_004,1,16.99,16.99,0.00,false,2024-05-23 13:47:21
SS_1205_2024_ITEM_1,SS_1205_2024,SSML_001,1,29.99,27.32,2.67,false,2024-05-11 10:45:52
SS_1205_2024_ITEM_2,SS_1205_2024,SSML_008,1,79.99,75.37,4.62,true,2024-05-11 10:45:52
SS_1206_2024_ITEM_1,SS_1206_2024,SSML_001,1,29.99,29.99,0.00,true,2024-05-07 01:00:23
SS_1207_2024_ITEM_1,SS_1207_2024,SSML_005,1,39.99,39.99,0.00,false,2024-05-22 01:44:33
SS_1207_2024_ITEM_2,SS_1207_2024,SSML_008,1,79.99,79.99,0.00,true,2024-05-22 01:44:33
SS_1208_2024_ITEM_1,SS_1208_2024,SSML_001,1,29.99,29.99,0.00,false,2024-05-13 14:41:42
SS_1208_2024_ITEM_2,SS_1208_2024,SSML_008,1,79.99,71.84,8.15,false,2024-05-13 14:41:42
SS_1208_2024_ITEM_3,SS_1208_2024,SSML_005,2,39.99,74.19,5.79,false,2024-05-13 14:41:42
SS_1209_2024_ITEM_1,SS_1209_2024,SSML_008,1,79.99,79.25,0.74,true,2024-05-06 21:37:02
SS_1210_2024_ITEM_1,SS_1210_2024,SSML_002,1,19.99,19.08,0.91,false,2024-05-11 16:18:52
SS_1210_2024_ITEM_2,SS_1210_2024,SSML_003,1,27.99,27.99,0.00,false,2024-05-11 16:18:52
SS_1210_2024_ITEM_3,SS_1210_2024,SSML_004,1,16.99,16.99,0.00,false,2024-05-11 16:18:52
SS_1211_2024_ITEM_1,SS_1211_2024,SSML_005,1,39.99,39.99,0.00,true,2024-05-05 18:00:54
SS_1212_2024_ITEM_1,SS_1212_2024,SSML_003,1,27.99,26.35,1.64,false,2024-05-23 16:14:07
SS_1213_2024_ITEM_1,SS_1213_2024,SSML_006,2,34.99,61.01,8.97,false,2024-05-01 10:47:05
SS_1213_2024_ITEM_2,SS_1213_2024,SSML_003,1,27.99,27.99,0.00,false,2024-05-01 10:47:05
SS_1213_2024_ITEM_3,SS_1213_2024,SSML_008,1,79.99,79.99,0.00,false,2024-05-01 10:47:05
SS_1214_2024_ITEM_1,SS_1214_2024,SSML_005,1,39.99,39.99,0.00,true,2024-05-22 10:40:55
SS_1215_2024_ITEM_1,SS_1215_2024,SSML_006,1,34.99,34.99,0.00,true,2024-05-29 09:41:32
SS_1215_2024_ITEM_2,SS_1215_2024,SSML_001,1,29.99,29.99,0.00,true,2024-05-29 09:41:32
SS_1216_2024_ITEM_1,SS_1216_2024,SSML_002,1,19.99,19.99,0.00,false,2024-05-14 19:34:38
SS_1217_2024_ITEM_1,SS_1217_2024,SSML_007,1,22.99,22.99,0.00,false,2024-05-06 11:00:43
SS_1217_2024_ITEM_2,SS_1217_2024,SSML_003,1,27.99,25.37,2.62,false,2024-05-06 11:00:43
SS_1217_2024_ITEM_3,SS_1217_2024,SSML_008,1,79.99,79.99,0.00,true,2024-05-06 11:00:43
SS_1218_2024_ITEM_1,SS_1218_2024,SSML_003,1,27.99,27.65,0.34,true,2024-05-23 18:54:53
SS_1219_2024_ITEM_1,SS_1219_2024,SSML_008,1,79.99,79.03,0.96,false,2024-05-10 06:24:58
SS_1219_2024_ITEM_2,SS_1219_2024,SSML_001,1,29.99,29.99,0.00,false,2024-05-10 06:24:58
SS_1220_2024_ITEM_1,SS_1220_2024,SSML_006,1,34.99,34.99,0.00,true,2024-05-20 21:35:35
SS_1221_2024_ITEM_1,SS_1221_2024,SSML_003,1,27.99,27.99,0.00,true,2024-05-22 06:14:55
SS_1222_2024_ITEM_1,SS_1222_2024,SSML_003,1,27.99,27.99,0.00,true,2024-05-16 00:24:56
SS_1223_2024_ITEM_1,SS_1223_2024,SSML_005,1,39.99,39.99,0.00,true,2024-05-05 19:51:13
SS_1223_2024_ITEM_2,SS_1223_2024,SSML_006,1,34.99,34.99,0.00,false,2024-05-05 19:51:13
SS_1224_2024_ITEM_1,SS_1224_2024,SSML_008,1,79.99,73.67,6.32,true,2024-05-16 07:11:14
SS_1225_2024_ITEM_1,SS_1225_2024,SSML_008,1,79.99,79.99,0.00,true,2024-05-14 21:01:54
SS_1225_2024_ITEM_2,SS_1225_2024,SSML_006,1,34.99,34.99,0.00,true,2024-05-14 21:01:54
SS_1226_2024_ITEM_1,SS_1226_2024,SSML_006,1,34.99,34.99,0.00,true,2024-05-17 18:21:25
SS_1227_2024_ITEM_1,SS_1227_2024,SSML_005,2,39.99,79.98,0.00,true,2024-05-10 01:22:29
SS_1227_2024_ITEM_2,SS_1227_2024,SSML_007,1,22.99,22.99,0.00,false,2024-05-10 01:22:29
SS_1228_2024_ITEM_1,SS_1228_2024,SSML_006,1,34.99,34.99,0.00,true,2024-05-08 01:00:23
SS_1229_2024_ITEM_1,SS_1229_2024,SSML_001,1,29.99,28.26,1.73,true,2024-05-10 01:59:17
SS_1230_2024_ITEM_1,SS_1230_2024,SSML_003,1,27.99,27.99,0.00,false,2024-05-08 11:39:17
SS_1230_2024_ITEM_2,SS_1230_2024,SSML_005,2,39.99,69.44,10.54,true,2024-05-08 11:39:17
SS_1230_2024_ITEM_3,SS_1230_2024,SSML_001,1,29.99,29.99,0.00,false,2024-05-08 11:39:17
SS_1231_2024_ITEM_1,SS_1231_2024,SSML_002,1,19.99,19.99,0.00,false,2024-05-28 07:02:51
SS_1231_2024_ITEM_2,SS_1231_2024,SSML_007,1,22.99,22.99,0.00,false,2024-05-28 07:02:51
SS_1232_2024_ITEM_1,SS_1232_2024,SSML_004,1,16.99,15.56,1.43,true,2024-05-18 09:24:42
SS_1233_2024_ITEM_1,SS_1233_2024,SSML_006,1,34.99,34.99,0.00,true,2024-05-14 20:14:36
SS_1233_2024_ITEM_2,SS_1233_2024,SSML_005,1,39.99,39.99,0.00,true,2024-05-14 20:14:36
SS_1234_2024_ITEM_1,SS_1234_2024,SSML_004,1,16.99,16.99,0.00,true,2024-05-04 06:46:37
SS_1235_2024_ITEM_1,SS_1235_2024,SSML_006,1,34.99,34.99,0.00,true,2024-05-26 13:32:23
SS_1236_2024_ITEM_1,SS_1236_2024,SSML_003,1,27.99,27.99,0.00,true,2024-05-04 15:50:29
SS_1236_2024_ITEM_2,SS_1236_2024,SSML_008,1,79.99,79.99,0.00,true,2024-05-04 15:50:29
SS_1236_2024_ITEM_3,SS_1236_2024,SSML_002,1,19.99,19.99,0.00,false,2024-05-04 15:50:29
SS_1237_2024_ITEM_1,SS_1237_2024,SSML_001,1,29.99,29.99,0.00,true,2024-05-16 09:38:14
SS_1237_2024_ITEM_2,SS_1237_2024,SSML_004,1,16.99,16.99,0.00,true,2024-05-16 09:38:14
SS_1237_2024_ITEM_3,SS_1237_2024,SSML_002,1,19.99,19.99,0.00,true,2024-05-16 09:38:14
SS_1238_2024_ITEM_1,SS_1238_2024,SSML_004,1,16.99,16.99,0.00,true,2024-05-05 08:39:53
SS_1239_2024_ITEM_1,SS_1239_2024,SSML_005,1,39.99,39.01,0.98,true,2024-05-11 04:13:34
SS_1240_2024_ITEM_1,SS_1240_2024,SSML_001,1,29.99,29.99,0.00,true,2024-05-03 23:57:44
SS_1241_2024_ITEM_1,SS_1241_2024,SSML_007,1,22.99,19.14,3.85,true,2024-05-03 14:12:52
SS_1242_2024_ITEM_1,SS_1242_2024,SSML_006,1,34.99,31.32,3.67,true,2024-05-06 13:54:44
SS_1243_2024_ITEM_1,SS_1243_2024,SSML_005,1,39.99,39.99,0.00,false,2024-05-08 01:57:14
SS_1243_2024_ITEM_2,SS_1243_2024,SSML_007,1,22.99,22.99,0.00,false,2024-05-08 01:57:14
SS_1244_2024_ITEM_1,SS_1244_2024,SSML_008,1,79.99,79.99,0.00,true,2024-05-05 11:24:30
